timestamp,price,quantity
1774895520,6350.18017578125,4075000
1774895580,6349.7001953125,3566000
1774895640,6349.9501953125,8716000
1774895700,6351.77001953125,4611000
1774895760,6355.3798828125,5197000
1774895820,6354.85009765625,4450000
1774895880,6352.330078125,3962000
1774895940,6349.580078125,4433000
1774896000,6350.35009765625,3878000
1774896060,6350.39990234375,3795000
1774896120,6349.43994140625,5794000
1774896180,6349.35986328125,4389000
1774896240,6348.91015625,4709000
1774896300,6349.8798828125,4914000
1774896360,6348.2900390625,4608000
1774896420,6348.27978515625,4173000
1774896480,6346.8701171875,4626000
1774896540,6347.08984375,5718000
1774896600,6344.93017578125,6094000
1774896660,6342.66015625,4992000
1774896720,6342.009765625,5905000
1774896780,6341.56982421875,4799000
1774896840,6342.6298828125,5596000
1774896900,6343.5,5296000
1774896960,6342.759765625,4570000
1774897020,6339.009765625,5298000
1774897080,6340.06005859375,4954000
1774897140,6342.0,5001000
1774897200,6340.240234375,5710000
1774897260,6341.27978515625,4823000
1774897320,6341.080078125,8534000
1774897380,6338.330078125,6109000
1774897440,6339.2900390625,5391000
1774897500,6336.509765625,5283000
1774897560,6334.31005859375,6345000
1774897620,6330.85986328125,7435000
1774897680,6330.43017578125,7186000
1774897740,6328.43994140625,6895000
1774897800,6324.60009765625,8224000
1774897860,6322.60009765625,9687000
1774897920,6322.259765625,6950000
1774897980,6323.83984375,5082000
1774898040,6323.22998046875,5987000
1774898100,6325.580078125,7179000
1774898160,6325.0,5068000
1774898220,6325.27001953125,5486000
1774898280,6325.81005859375,5586000
1774898340,6324.43017578125,5393000
1774898400,6325.8701171875,6451000
1774898460,6321.7998046875,6331000
1774898520,6322.740234375,5350000
1774898580,6324.58984375,6125000
1774898640,6322.68017578125,5366000
1774898700,6320.64990234375,7537000
1774898760,6322.10009765625,6877000
1774898820,6319.97998046875,6906000
1774898880,6318.2998046875,7291000
1774898940,6319.8701171875,7832000
1774899000,6323.1201171875,9836000
1774899060,6318.93017578125,7850000
1774899120,6318.08984375,6912000
1774899180,6319.740234375,7087000
1774899240,6318.259765625,6328000
1774899300,6322.4501953125,7922000
1774899360,6330.31982421875,9989000
1774899420,6327.39013671875,8048000
1774899480,6324.759765625,7347000
1774899540,6326.0400390625,8130000
1774899600,6329.02978515625,8774000
1774899660,6330.990234375,9671000
1774899720,6331.419921875,9433000
1774899780,6330.81982421875,8104000
1774899840,6331.06982421875,8472000
1774899900,6333.43994140625,11084000
1774899960,6333.02978515625,9890000
1774900020,6337.509765625,10978000
1774900080,6334.47021484375,10464000
1774900140,6334.68017578125,10216000
1774900200,6339.75,22337000
1774900260,6341.60986328125,14706000
1774900320,6339.10986328125,13687000
1774900380,6341.97021484375,17353000
1774900440,6344.39013671875,18152000
1774900500,6347.56982421875,26683000
1774900560,6347.89990234375,23691000
